Path,Family (abbr.),Family (in full),Instrument (abbr.),Instrument (in full),Technique (abbr.),Technique (in full),Pitch,Pitch ID (if applicable),Dynamics,Dynamics ID (if applicable),Instance ID,Mute (abbr.),Mute (in full),String ID (if applicable),Needed digital retuning,Fold
Winds/Bassoon/vibrato/Bn-vib-D#3-mf-N-N.wav,Winds,Woodwinds,Bn,Bassoon,vib,vibrato,D#3,51.0,mf,2.0,0.0,N,None,,False,3
Winds/Bassoon/vibrato/Bn-vib-D#4-mf-N-N.wav,Winds,Woodwinds,Bn,Bassoon,vib,vibrato,D#4,63.0,mf,2.0,0.0,N,None,,False,0
Winds/Bassoon/vibrato/Bn-vib-D#5-mf-N-N.wav,Winds,Woodwinds,Bn,Bassoon,vib,vibrato,D#5,75.0,mf,2.0,0.0,N,None,,False,4
Winds/Bassoon/vibrato/Bn-vib-D2-mf-N-N.wav,Winds,Woodwinds,Bn,Bassoon,vib,vibrato,D2,38.0,mf,2.0,0.0,N,None,,False,3
Winds/Bassoon/vibrato/Bn-vib-D3-mf-N-N.wav,Winds,Woodwinds,Bn,Bassoon,vib,vibrato,D3,50.0,mf,2.0,0.0,N,None,,False,4
Winds/Bassoon/vibrato/Bn-vib-D4-mf-N-N.wav,Winds,Woodwinds,Bn,Bassoon,vib,vibrato,D4,62.0,mf,2.0,0.0,N,None,,False,1
Winds/Bassoon/vibrato/Bn-vib-D5-mf-N-N.wav,Winds,Woodwinds,Bn,Bassoon,vib,vibrato,D5,74.0,mf,2.0,0.0,N,None,,False,4
Winds/Bassoon/vibrato/Bn-vib-E2-mf-N-N.wav,Winds,Woodwinds,Bn,Bassoon,vib,vibrato,E2,40.0,mf,2.0,0.0,N,None,,False,3
Winds/Bassoon/vibrato/Bn-vib-E3-mf-N-N.wav,Winds,Woodwinds,Bn,Bassoon,vib,vibrato,E3,52.0,mf,2.0,0.0,N,None,,False,4
Winds/Bassoon/vibrato/Bn-vib-E4-mf-N-N.wav,Winds,Woodwinds,Bn,Bassoon,vib,vibrato,E4,64.0,mf,2.0,0.0,N,None,,False,2
Winds/Bassoon/vibrato/Bn-vib-F#2-mf-N-N.wav,Winds,Woodwinds,Bn,Bassoon,vib,vibrato,F#2,42.0,mf,2.0,0.0,N,None,,False,0
Winds/Bassoon/vibrato/Bn-vib-F#3-mf-N-N.wav,Winds,Woodwinds,Bn,Bassoon,vib,vibrato,F#3,54.0,mf,2.0,0.0,N,None,,False,0
Winds/Bassoon/vibrato/Bn-vib-F#4-mf-N-N.wav,Winds,Woodwinds,Bn,Bassoon,vib,vibrato,F#4,66.0,mf,2.0,0.0,N,None,,False,4
Winds/Bassoon/vibrato/Bn-vib-F2-mf-N-N.wav,Winds,Woodwinds,Bn,Bassoon,vib,vibrato,F2,41.0,mf,2.0,0.0,N,None,,False,2
Winds/Bassoon/vibrato/Bn-vib-F3-mf-N-N.wav,Winds,Woodwinds,Bn,Bassoon,vib,vibrato,F3,53.0,mf,2.0,0.0,N,None,,False,3
Winds/Bassoon/vibrato/Bn-vib-F4-mf-N-N.wav,Winds,Woodwinds,Bn,Bassoon,vib,vibrato,F4,65.0,mf,2.0,0.0,N,None,,False,4
Winds/Bassoon/vibrato/Bn-vib-G#2-mf-N-N.wav,Winds,Woodwinds,Bn,Bassoon,vib,vibrato,G#2,44.0,mf,2.0,0.0,N,None,,False,0
Winds/Bassoon/vibrato/Bn-vib-G#3-mf-N-N.wav,Winds,Woodwinds,Bn,Bassoon,vib,vibrato,G#3,56.0,mf,2.0,0.0,N,None,,False,2
Winds/Bassoon/vibrato/Bn-vib-G#4-mf-N-N.wav,Winds,Woodwinds,Bn,Bassoon,vib,vibrato,G#4,68.0,mf,2.0,0.0,N,None,,False,4
Winds/Bassoon/vibrato/Bn-vib-G2-mf-N-N.wav,Winds,Woodwinds,Bn,Bassoon,vib,vibrato,G2,43.0,mf,2.0,0.0,N,None,,False,0
Winds/Bassoon/vibrato/Bn-vib-G3-mf-N-N.wav,Winds,Woodwinds,Bn,Bassoon,vib,vibrato,G3,55.0,mf,2.0,0.0,N,None,,False,4
Winds/Bassoon/vibrato/Bn-vib-G4-mf-N-N.wav,Winds,Woodwinds,Bn,Bassoon,vib,vibrato,G4,67.0,mf,2.0,0.0,N,None,,False,1
Winds/Clarinet_Bb/aeolian_and_ordinario/ClBb-aeol_and_ord-A#3-pp-N-T13u.wav,Winds,Woodwinds,ClBb,Clarinet in Bb,aeol_and_ord,aeolian_and_ordinario,A#3,58.0,pp,0.0,0.0,N,None,,True,1
Winds/Clarinet_Bb/aeolian_and_ordinario/ClBb-aeol_and_ord-A#4-pp-N-T10u.wav,Winds,Woodwinds,ClBb,Clarinet in Bb,aeol_and_ord,aeolian_and_ordinario,A#4,70.0,pp,0.0,0.0,N,None,,True,2
Winds/Clarinet_Bb/aeolian_and_ordinario/ClBb-aeol_and_ord-A3-pp-N-T16u.wav,Winds,Woodwinds,ClBb,Clarinet in Bb,aeol_and_ord,aeolian_and_ordinario,A3,57.0,pp,0.0,0.0,N,None,,True,0
Winds/Clarinet_Bb/aeolian_and_ordinario/ClBb-aeol_and_ord-A4-pp-N-N.wav,Winds,Woodwinds,ClBb,Clarinet in Bb,aeol_and_ord,aeolian_and_ordinario,A4,69.0,pp,0.0,0.0,N,None,,False,1
Winds/Clarinet_Bb/aeolian_and_ordinario/ClBb-aeol_and_ord-B3-pp-N-T21u.wav,Winds,Woodwinds,ClBb,Clarinet in Bb,aeol_and_ord,aeolian_and_ordinario,B3,59.0,pp,0.0,0.0,N,None,,True,3
Winds/Clarinet_Bb/aeolian_and_ordinario/ClBb-aeol_and_ord-B4-pp-N-N.wav,Winds,Woodwinds,ClBb,Clarinet in Bb,aeol_and_ord,aeolian_and_ordinario,B4,71.0,pp,0.0,0.0,N,None,,False,2
Winds/Clarinet_Bb/aeolian_and_ordinario/ClBb-aeol_and_ord-C#4-pp-N-T21u.wav,Winds,Woodwinds,ClBb,Clarinet in Bb,aeol_and_ord,aeolian_and_ordinario,C#4,61.0,pp,0.0,0.0,N,None,,True,0
Winds/Clarinet_Bb/aeolian_and_ordinario/ClBb-aeol_and_ord-C#5-pp-N-N.wav,Winds,Woodwinds,ClBb,Clarinet in Bb,aeol_and_ord,aeolian_and_ordinario,C#5,73.0,pp,0.0,0.0,N,None,,False,3
Winds/Clarinet_Bb/aeolian_and_ordinario/ClBb-aeol_and_ord-C4-pp-N-T18u.wav,Winds,Woodwinds,ClBb,Clarinet in Bb,aeol_and_ord,aeolian_and_ordinario,C4,60.0,pp,0.0,0.0,N,None,,True,0
Winds/Clarinet_Bb/aeolian_and_ordinario/ClBb-aeol_and_ord-C5-pp-N-N.wav,Winds,Woodwinds,ClBb,Clarinet in Bb,aeol_and_ord,aeolian_and_ordinario,C5,72.0,pp,0.0,0.0,N,None,,False,1
Winds/Clarinet_Bb/aeolian_and_ordinario/ClBb-aeol_and_ord-D#3-pp-N-T15u.wav,Winds,Woodwinds,ClBb,Clarinet in Bb,aeol_and_ord,aeolian_and_ordinario,D#3,51.0,pp,0.0,0.0,N,None,,True,1
Winds/Clarinet_Bb/aeolian_and_ordinario/ClBb-aeol_and_ord-D#4-pp-N-T14u.wav,Winds,Woodwinds,ClBb,Clarinet in Bb,aeol_and_ord,aeolian_and_ordinario,D#4,63.0,pp,0.0,0.0,N,None,,True,3
Winds/Clarinet_Bb/aeolian_and_ordinario/ClBb-aeol_and_ord-D#5-pp-N-N.wav,Winds,Woodwinds,ClBb,Clarinet in Bb,aeol_and_ord,aeolian_and_ordinario,D#5,75.0,pp,0.0,0.0,N,None,,False,1
Winds/Clarinet_Bb/aeolian_and_ordinario/ClBb-aeol_and_ord-D3-pp-N-T10u.wav,Winds,Woodwinds,ClBb,Clarinet in Bb,aeol_and_ord,aeolian_and_ordinario,D3,50.0,pp,0.0,0.0,N,None,,True,0
Winds/Clarinet_Bb/aeolian_and_ordinario/ClBb-aeol_and_ord-D4-pp-N-N.wav,Winds,Woodwinds,ClBb,Clarinet in Bb,aeol_and_ord,aeolian_and_ordinario,D4,62.0,pp,0.0,0.0,N,None,,False,1
Winds/Clarinet_Bb/aeolian_and_ordinario/ClBb-aeol_and_ord-D5-pp-N-N.wav,Winds,Woodwinds,ClBb,Clarinet in Bb,aeol_and_ord,aeolian_and_ordinario,D5,74.0,pp,0.0,0.0,N,None,,False,0
Winds/Clarinet_Bb/aeolian_and_ordinario/ClBb-aeol_and_ord-E3-pp-N-T14u.wav,Winds,Woodwinds,ClBb,Clarinet in Bb,aeol_and_ord,aeolian_and_ordinario,E3,52.0,pp,0.0,0.0,N,None,,True,1
Winds/Clarinet_Bb/aeolian_and_ordinario/ClBb-aeol_and_ord-E4-pp-N-T17u.wav,Winds,Woodwinds,ClBb,Clarinet in Bb,aeol_and_ord,aeolian_and_ordinario,E4,64.0,pp,0.0,0.0,N,None,,True,0
Winds/Clarinet_Bb/aeolian_and_ordinario/ClBb-aeol_and_ord-E5-pp-N-N.wav,Winds,Woodwinds,ClBb,Clarinet in Bb,aeol_and_ord,aeolian_and_ordinario,E5,76.0,pp,0.0,0.0,N,None,,False,0
Winds/Clarinet_Bb/aeolian_and_ordinario/ClBb-aeol_and_ord-F#3-pp-N-N.wav,Winds,Woodwinds,ClBb,Clarinet in Bb,aeol_and_ord,aeolian_and_ordinario,F#3,54.0,pp,0.0,0.0,N,None,,False,2
Winds/Clarinet_Bb/aeolian_and_ordinario/ClBb-aeol_and_ord-F#4-pp-N-N.wav,Winds,Woodwinds,ClBb,Clarinet in Bb,aeol_and_ord,aeolian_and_ordinario,F#4,66.0,pp,0.0,0.0,N,None,,False,2
Winds/Clarinet_Bb/aeolian_and_ordinario/ClBb-aeol_and_ord-F3-pp-N-N.wav,Winds,Woodwinds,ClBb,Clarinet in Bb,aeol_and_ord,aeolian_and_ordinario,F3,53.0,pp,0.0,0.0,N,None,,False,2
Winds/Clarinet_Bb/aeolian_and_ordinario/ClBb-aeol_and_ord-F4-pp-N-T13u.wav,Winds,Woodwinds,ClBb,Clarinet in Bb,aeol_and_ord,aeolian_and_ordinario,F4,65.0,pp,0.0,0.0,N,None,,True,1
Winds/Clarinet_Bb/aeolian_and_ordinario/ClBb-aeol_and_ord-F5-pp-N-T11u.wav,Winds,Woodwinds,ClBb,Clarinet in Bb,aeol_and_ord,aeolian_and_ordinario,F5,77.0,pp,0.0,0.0,N,None,,True,3
Winds/Clarinet_Bb/aeolian_and_ordinario/ClBb-aeol_and_ord-G#3-pp-N-T14u.wav,Winds,Woodwinds,ClBb,Clarinet in Bb,aeol_and_ord,aeolian_and_ordinario,G#3,56.0,pp,0.0,0.0,N,None,,True,3
Winds/Clarinet_Bb/aeolian_and_ordinario/ClBb-aeol_and_ord-G#4-pp-N-T20u.wav,Winds,Woodwinds,ClBb,Clarinet in Bb,aeol_and_ord,aeolian_and_ordinario,G#4,68.0,pp,0.0,0.0,N,None,,True,3
Winds/Clarinet_Bb/aeolian_and_ordinario/ClBb-aeol_and_ord-G3-pp-N-T18u.wav,Winds,Woodwinds,ClBb,Clarinet in Bb,aeol_and_ord,aeolian_and_ordinario,G3,55.0,pp,0.0,0.0,N,None,,True,0
Winds/Clarinet_Bb/aeolian_and_ordinario/ClBb-aeol_and_ord-G4-pp-N-N.wav,Winds,Woodwinds,ClBb,Clarinet in Bb,aeol_and_ord,aeolian_and_ordinario,G4,67.0,pp,0.0,0.0,N,None,,False,3
Winds/Clarinet_Bb/flatterzunge/ClBb-flatt-A#3-ff-N-N.wav,Winds,Woodwinds,ClBb,Clarinet in Bb,flatt,flatterzunge,A#3,58.0,ff,4.0,0.0,N,None,,False,3
Winds/Clarinet_Bb/flatterzunge/ClBb-flatt-A#3-mf-N-N.wav,Winds,Woodwinds,ClBb,Clarinet in Bb,flatt,flatterzunge,A#3,58.0,mf,2.0,0.0,N,None,,False,0
Winds/Clarinet_Bb/flatterzunge/ClBb-flatt-A#3-pp-N-N.wav,Winds,Woodwinds,ClBb,Clarinet in Bb,flatt,flatterzunge,A#3,58.0,pp,0.0,0.0,N,None,,False,0
Winds/Clarinet_Bb/flatterzunge/ClBb-flatt-A#4-ff-N-N.wav,Winds,Woodwinds,ClBb,Clarinet in Bb,flatt,flatterzunge,A#4,70.0,ff,4.0,0.0,N,None,,False,3
Winds/Clarinet_Bb/flatterzunge/ClBb-flatt-A#4-mf-N-N.wav,Winds,Woodwinds,ClBb,Clarinet in Bb,flatt,flatterzunge,A#4,70.0,mf,2.0,0.0,N,None,,False,4
Winds/Clarinet_Bb/flatterzunge/ClBb-flatt-A#4-pp-N-N.wav,Winds,Woodwinds,ClBb,Clarinet in Bb,flatt,flatterzunge,A#4,70.0,pp,0.0,0.0,N,None,,False,2
Winds/Clarinet_Bb/flatterzunge/ClBb-flatt-A#5-ff-N-N.wav,Winds,Woodwinds,ClBb,Clarinet in Bb,flatt,flatterzunge,A#5,82.0,ff,4.0,0.0,N,None,,False,4
Winds/Clarinet_Bb/flatterzunge/ClBb-flatt-A#5-mf-N-N.wav,Winds,Woodwinds,ClBb,Clarinet in Bb,flatt,flatterzunge,A#5,82.0,mf,2.0,0.0,N,None,,False,0
Winds/Clarinet_Bb/flatterzunge/ClBb-flatt-A#5-pp-N-N.wav,Winds,Woodwinds,ClBb,Clarinet in Bb,flatt,flatterzunge,A#5,82.0,pp,0.0,0.0,N,None,,False,3
Winds/Clarinet_Bb/flatterzunge/ClBb-flatt-A3-ff-N-N.wav,Winds,Woodwinds,ClBb,Clarinet in Bb,flatt,flatterzunge,A3,57.0,ff,4.0,0.0,N,None,,False,3
Winds/Clarinet_Bb/flatterzunge/ClBb-flatt-A3-mf-N-N.wav,Winds,Woodwinds,ClBb,Clarinet in Bb,flatt,flatterzunge,A3,57.0,mf,2.0,0.0,N,None,,False,0
Winds/Clarinet_Bb/flatterzunge/ClBb-flatt-A3-pp-N-N.wav,Winds,Woodwinds,ClBb,Clarinet in Bb,flatt,flatterzunge,A3,57.0,pp,0.0,0.0,N,None,,False,2
Winds/Clarinet_Bb/flatterzunge/ClBb-flatt-A4-ff-N-N.wav,Winds,Woodwinds,ClBb,Clarinet in Bb,flatt,flatterzunge,A4,69.0,ff,4.0,0.0,N,None,,False,2
Winds/Clarinet_Bb/flatterzunge/ClBb-flatt-A4-mf-N-N.wav,Winds,Woodwinds,ClBb,Clarinet in Bb,flatt,flatterzunge,A4,69.0,mf,2.0,0.0,N,None,,False,0
Winds/Clarinet_Bb/flatterzunge/ClBb-flatt-A4-pp-N-N.wav,Winds,Woodwinds,ClBb,Clarinet in Bb,flatt,flatterzunge,A4,69.0,pp,0.0,0.0,N,None,,False,1
Winds/Clarinet_Bb/flatterzunge/ClBb-flatt-A5-ff-N-N.wav,Winds,Woodwinds,ClBb,Clarinet in Bb,flatt,flatterzunge,A5,81.0,ff,4.0,0.0,N,None,,False,0
Winds/Clarinet_Bb/flatterzunge/ClBb-flatt-A5-mf-N-N.wav,Winds,Woodwinds,ClBb,Clarinet in Bb,flatt,flatterzunge,A5,81.0,mf,2.0,0.0,N,None,,False,4
Winds/Clarinet_Bb/flatterzunge/ClBb-flatt-A5-pp-N-N.wav,Winds,Woodwinds,ClBb,Clarinet in Bb,flatt,flatterzunge,A5,81.0,pp,0.0,0.0,N,None,,False,1
Winds/Clarinet_Bb/flatterzunge/ClBb-flatt-B3-ff-N-N.wav,Winds,Woodwinds,ClBb,Clarinet in Bb,flatt,flatterzunge,B3,59.0,ff,4.0,0.0,N,None,,False,2
Winds/Clarinet_Bb/flatterzunge/ClBb-flatt-B3-mf-N-N.wav,Winds,Woodwinds,ClBb,Clarinet in Bb,flatt,flatterzunge,B3,59.0,mf,2.0,0.0,N,None,,False,4
Winds/Clarinet_Bb/flatterzunge/ClBb-flatt-B3-pp-N-N.wav,Winds,Woodwinds,ClBb,Clarinet in Bb,flatt,flatterzunge,B3,59.0,pp,0.0,0.0,N,None,,False,0
Winds/Clarinet_Bb/flatterzunge/ClBb-flatt-B4-ff-N-N.wav,Winds,Woodwinds,ClBb,Clarinet in Bb,flatt,flatterzunge,B4,71.0,ff,4.0,0.0,N,None,,False,3
Winds/Clarinet_Bb/flatterzunge/ClBb-flatt-B4-mf-N-N.wav,Winds,Woodwinds,ClBb,Clarinet in Bb,flatt,flatterzunge,B4,71.0,mf,2.0,0.0,N,None,,False,4
Winds/Clarinet_Bb/flatterzunge/ClBb-flatt-B4-pp-N-N.wav,Winds,Woodwinds,ClBb,Clarinet in Bb,flatt,flatterzunge,B4,71.0,pp,0.0,0.0,N,None,,False,2
Winds/Clarinet_Bb/flatterzunge/ClBb-flatt-B5-ff-N-N.wav,Winds,Woodwinds,ClBb,Clarinet in Bb,flatt,flatterzunge,B5,83.0,ff,4.0,0.0,N,None,,False,0
Winds/Clarinet_Bb/flatterzunge/ClBb-flatt-B5-mf-N-N.wav,Winds,Woodwinds,ClBb,Clarinet in Bb,flatt,flatterzunge,B5,83.0,mf,2.0,0.0,N,None,,False,4
Winds/Clarinet_Bb/flatterzunge/ClBb-flatt-B5-pp-N-N.wav,Winds,Woodwinds,ClBb,Clarinet in Bb,flatt,flatterzunge,B5,83.0,pp,0.0,0.0,N,None,,False,2
Winds/Clarinet_Bb/flatterzunge/ClBb-flatt-C#4-ff-N-N.wav,Winds,Woodwinds,ClBb,Clarinet in Bb,flatt,flatterzunge,C#4,61.0,ff,4.0,0.0,N,None,,False,3
Winds/Clarinet_Bb/flatterzunge/ClBb-flatt-C#4-mf-N-N.wav,Winds,Woodwinds,ClBb,Clarinet in Bb,flatt,flatterzunge,C#4,61.0,mf,2.0,0.0,N,None,,False,4
Winds/Clarinet_Bb/flatterzunge/ClBb-flatt-C#4-pp-N-N.wav,Winds,Woodwinds,ClBb,Clarinet in Bb,flatt,flatterzunge,C#4,61.0,pp,0.0,0.0,N,None,,False,3
Winds/Clarinet_Bb/flatterzunge/ClBb-flatt-C#5-ff-N-R100u.wav,Winds,Woodwinds,ClBb,Clarinet in Bb,flatt,flatterzunge,C#5,73.0,ff,4.0,0.0,N,None,,True,2
Winds/Clarinet_Bb/flatterzunge/ClBb-flatt-C#5-mf-N-R100u.wav,Winds,Woodwinds,ClBb,Clarinet in Bb,flatt,flatterzunge,C#5,73.0,mf,2.0,0.0,N,None,,True,4
Winds/Clarinet_Bb/flatterzunge/ClBb-flatt-C#5-pp-N-R100u.wav,Winds,Woodwinds,ClBb,Clarinet in Bb,flatt,flatterzunge,C#5,73.0,pp,0.0,0.0,N,None,,True,2
Winds/Clarinet_Bb/flatterzunge/ClBb-flatt-C#6-ff-N-N.wav,Winds,Woodwinds,ClBb,Clarinet in Bb,flatt,flatterzunge,C#6,85.0,ff,4.0,0.0,N,None,,False,1
Winds/Clarinet_Bb/flatterzunge/ClBb-flatt-C#6-mf-N-N.wav,Winds,Woodwinds,ClBb,Clarinet in Bb,flatt,flatterzunge,C#6,85.0,mf,2.0,0.0,N,None,,False,4
Winds/Clarinet_Bb/flatterzunge/ClBb-flatt-C#6-pp-N-N.wav,Winds,Woodwinds,ClBb,Clarinet in Bb,flatt,flatterzunge,C#6,85.0,pp,0.0,0.0,N,None,,False,0
Winds/Clarinet_Bb/flatterzunge/ClBb-flatt-C4-ff-N-N.wav,Winds,Woodwinds,ClBb,Clarinet in Bb,flatt,flatterzunge,C4,60.0,ff,4.0,0.0,N,None,,False,2
Winds/Clarinet_Bb/flatterzunge/ClBb-flatt-C4-mf-N-N.wav,Winds,Woodwinds,ClBb,Clarinet in Bb,flatt,flatterzunge,C4,60.0,mf,2.0,0.0,N,None,,False,4
Winds/Clarinet_Bb/flatterzunge/ClBb-flatt-C4-pp-N-N.wav,Winds,Woodwinds,ClBb,Clarinet in Bb,flatt,flatterzunge,C4,60.0,pp,0.0,0.0,N,None,,False,2
Winds/Clarinet_Bb/flatterzunge/ClBb-flatt-C5-ff-N-N.wav,Winds,Woodwinds,ClBb,Clarinet in Bb,flatt,flatterzunge,C5,72.0,ff,4.0,0.0,N,None,,False,2
Winds/Clarinet_Bb/flatterzunge/ClBb-flatt-C5-mf-N-N.wav,Winds,Woodwinds,ClBb,Clarinet in Bb,flatt,flatterzunge,C5,72.0,mf,2.0,0.0,N,None,,False,2
Winds/Clarinet_Bb/flatterzunge/ClBb-flatt-C5-pp-N-N.wav,Winds,Woodwinds,ClBb,Clarinet in Bb,flatt,flatterzunge,C5,72.0,pp,0.0,0.0,N,None,,False,2
Winds/Clarinet_Bb/flatterzunge/ClBb-flatt-C6-ff-N-N.wav,Winds,Woodwinds,ClBb,Clarinet in Bb,flatt,flatterzunge,C6,84.0,ff,4.0,0.0,N,None,,False,3
Winds/Clarinet_Bb/flatterzunge/ClBb-flatt-C6-mf-N-N.wav,Winds,Woodwinds,ClBb,Clarinet in Bb,flatt,flatterzunge,C6,84.0,mf,2.0,0.0,N,None,,False,4
Winds/Clarinet_Bb/flatterzunge/ClBb-flatt-C6-pp-N-N.wav,Winds,Woodwinds,ClBb,Clarinet in Bb,flatt,flatterzunge,C6,84.0,pp,0.0,0.0,N,None,,False,3
Winds/Clarinet_Bb/flatterzunge/ClBb-flatt-D#3-ff-N-N.wav,Winds,Woodwinds,ClBb,Clarinet in Bb,flatt,flatterzunge,D#3,51.0,ff,4.0,0.0,N,None,,False,0
Winds/Clarinet_Bb/flatterzunge/ClBb-flatt-D#3-mf-N-N.wav,Winds,Woodwinds,ClBb,Clarinet in Bb,flatt,flatterzunge,D#3,51.0,mf,2.0,0.0,N,None,,False,2
Winds/Clarinet_Bb/flatterzunge/ClBb-flatt-D#3-pp-N-N.wav,Winds,Woodwinds,ClBb,Clarinet in Bb,flatt,flatterzunge,D#3,51.0,pp,0.0,0.0,N,None,,False,0
Winds/Clarinet_Bb/flatterzunge/ClBb-flatt-D#4-ff-N-N.wav,Winds,Woodwinds,ClBb,Clarinet in Bb,flatt,flatterzunge,D#4,63.0,ff,4.0,0.0,N,None,,False,0
Winds/Clarinet_Bb/flatterzunge/ClBb-flatt-D#4-mf-N-N.wav,Winds,Woodwinds,ClBb,Clarinet in Bb,flatt,flatterzunge,D#4,63.0,mf,2.0,0.0,N,None,,False,4
Winds/Clarinet_Bb/flatterzunge/ClBb-flatt-D#4-pp-N-N.wav,Winds,Woodwinds,ClBb,Clarinet in Bb,flatt,flatterzunge,D#4,63.0,pp,0.0,0.0,N,None,,False,1
Winds/Clarinet_Bb/flatterzunge/ClBb-flatt-D#5-ff-N-N.wav,Winds,Woodwinds,ClBb,Clarinet in Bb,flatt,flatterzunge,D#5,75.0,ff,4.0,0.0,N,None,,False,3
Winds/Clarinet_Bb/flatterzunge/ClBb-flatt-D#5-mf-N-N.wav,Winds,Woodwinds,ClBb,Clarinet in Bb,flatt,flatterzunge,D#5,75.0,mf,2.0,0.0,N,None,,False,4
Winds/Clarinet_Bb/flatterzunge/ClBb-flatt-D#5-pp-N-N.wav,Winds,Woodwinds,ClBb,Clarinet in Bb,flatt,flatterzunge,D#5,75.0,pp,0.0,0.0,N,None,,False,0
Winds/Clarinet_Bb/flatterzunge/ClBb-flatt-D#6-ff-N-N.wav,Winds,Woodwinds,ClBb,Clarinet in Bb,flatt,flatterzunge,D#6,87.0,ff,4.0,0.0,N,None,,False,3
Winds/Clarinet_Bb/flatterzunge/ClBb-flatt-D#6-mf-N-N.wav,Winds,Woodwinds,ClBb,Clarinet in Bb,flatt,flatterzunge,D#6,87.0,mf,2.0,0.0,N,None,,False,4
Winds/Clarinet_Bb/flatterzunge/ClBb-flatt-D#6-pp-N-N.wav,Winds,Woodwinds,ClBb,Clarinet in Bb,flatt,flatterzunge,D#6,87.0,pp,0.0,0.0,N,None,,False,2
Winds/Clarinet_Bb/flatterzunge/ClBb-flatt-D3-ff-N-N.wav,Winds,Woodwinds,ClBb,Clarinet in Bb,flatt,flatterzunge,D3,50.0,ff,4.0,0.0,N,None,,False,2
Winds/Clarinet_Bb/flatterzunge/ClBb-flatt-D3-mf-N-N.wav,Winds,Woodwinds,ClBb,Clarinet in Bb,flatt,flatterzunge,D3,50.0,mf,2.0,0.0,N,None,,False,2
Winds/Clarinet_Bb/flatterzunge/ClBb-flatt-D3-pp-N-N.wav,Winds,Woodwinds,ClBb,Clarinet in Bb,flatt,flatterzunge,D3,50.0,pp,0.0,0.0,N,None,,False,0
Winds/Clarinet_Bb/flatterzunge/ClBb-flatt-D4-ff-N-N.wav,Winds,Woodwinds,ClBb,Clarinet in Bb,flatt,flatterzunge,D4,62.0,ff,4.0,0.0,N,None,,False,3
Winds/Clarinet_Bb/flatterzunge/ClBb-flatt-D4-mf-N-N.wav,Winds,Woodwinds,ClBb,Clarinet in Bb,flatt,flatterzunge,D4,62.0,mf,2.0,0.0,N,None,,False,4
Winds/Clarinet_Bb/flatterzunge/ClBb-flatt-D4-pp-N-N.wav,Winds,Woodwinds,ClBb,Clarinet in Bb,flatt,flatterzunge,D4,62.0,pp,0.0,0.0,N,None,,False,3
Winds/Clarinet_Bb/flatterzunge/ClBb-flatt-D5-ff-N-N.wav,Winds,Woodwinds,ClBb,Clarinet in Bb,flatt,flatterzunge,D5,74.0,ff,4.0,0.0,N,None,,False,0
Winds/Clarinet_Bb/flatterzunge/ClBb-flatt-D5-mf-N-N.wav,Winds,Woodwinds,ClBb,Clarinet in Bb,flatt,flatterzunge,D5,74.0,mf,2.0,0.0,N,None,,False,4
Winds/Clarinet_Bb/flatterzunge/ClBb-flatt-D5-pp-N-N.wav,Winds,Woodwinds,ClBb,Clarinet in Bb,flatt,flatterzunge,D5,74.0,pp,0.0,0.0,N,None,,False,3
Winds/Clarinet_Bb/flatterzunge/ClBb-flatt-D6-ff-N-N.wav,Winds,Woodwinds,ClBb,Clarinet in Bb,flatt,flatterzunge,D6,86.0,ff,4.0,0.0,N,None,,False,1
Winds/Clarinet_Bb/flatterzunge/ClBb-flatt-D6-mf-N-N.wav,Winds,Woodwinds,ClBb,Clarinet in Bb,flatt,flatterzunge,D6,86.0,mf,2.0,0.0,N,None,,False,4
Winds/Clarinet_Bb/flatterzunge/ClBb-flatt-D6-pp-N-N.wav,Winds,Woodwinds,ClBb,Clarinet in Bb,flatt,flatterzunge,D6,86.0,pp,0.0,0.0,N,None,,False,0
Winds/Clarinet_Bb/flatterzunge/ClBb-flatt-E3-ff-N-N.wav,Winds,Woodwinds,ClBb,Clarinet in Bb,flatt,flatterzunge,E3,52.0,ff,4.0,0.0,N,None,,False,3
Winds/Clarinet_Bb/flatterzunge/ClBb-flatt-E3-mf-N-N.wav,Winds,Woodwinds,ClBb,Clarinet in Bb,flatt,flatterzunge,E3,52.0,mf,2.0,0.0,N,None,,False,4
Winds/Clarinet_Bb/flatterzunge/ClBb-flatt-E3-pp-N-N.wav,Winds,Woodwinds,ClBb,Clarinet in Bb,flatt,flatterzunge,E3,52.0,pp,0.0,0.0,N,None,,False,1
Winds/Clarinet_Bb/flatterzunge/ClBb-flatt-E4-ff-N-N.wav,Winds,Woodwinds,ClBb,Clarinet in Bb,flatt,flatterzunge,E4,64.0,ff,4.0,0.0,N,None,,False,1
Winds/Clarinet_Bb/flatterzunge/ClBb-flatt-E4-mf-N-N.wav,Winds,Woodwinds,ClBb,Clarinet in Bb,flatt,flatterzunge,E4,64.0,mf,2.0,0.0,N,None,,False,1
Winds/Clarinet_Bb/flatterzunge/ClBb-flatt-E4-pp-N-N.wav,Winds,Woodwinds,ClBb,Clarinet in Bb,flatt,flatterzunge,E4,64.0,pp,0.0,0.0,N,None,,False,3
Winds/Clarinet_Bb/flatterzunge/ClBb-flatt-E5-ff-N-N.wav,Winds,Woodwinds,ClBb,Clarinet in Bb,flatt,flatterzunge,E5,76.0,ff,4.0,0.0,N,None,,False,2
